name,ra,dec,sn_type,max_epoch,max_mag,max_mag_flag,max_mag_band,redshift,radial_velocity,mult_sn_flag,unconfirmed_flag,galaxy_name,galaxy_ra_j2000,galaxy_dec_j2000,lii,bii,position_flag,morph_type,t_type,inclination,position_angle,redshift_flag,galaxy_app_mag_flag,galaxy_app_mag,log_diameter,ra_offset,ra_offset_dir,dec_offset,dec_offset_flag,dec_offset_dir,max_epoch_flag,
SN 1980M,06 38 57.00,-36 41 10.0,,1980-11-30,17.00,D,,,,,,A063857-3641,06 38 57,-36 41 10,245.51684,-18.13688,G,,,,,,,,,23.00,W,46.00,,S,D,
SN 2012bb,12 19 51.97,-36 27 26.1,II P,2012-02-02,15.90,D,,,3922,,,M-06-27-15,12 19 51,-36 27 34,295.87439,25.98147,,SBc:,5.0,69,76,,,14.44,1.21,11.40,E,8.00,,N,D,
SN 2011jl,10 43 02.95,-36 21 52.4,Ic,2011-11-27,15.00,D,,,2812,,,NGC3354,10 43 03,-36 21 44,275.90401,19.67992,,Sc,5.2,36,169,,,13.72,0.91,0.50,E,8.00,,S,D,
SN 2001gi,04 28 07.06,-36 21 45.2,Ia,2001-11-21,21.00,D,V,0.2000,,,,A042807-3621,04 28 07,-36 21 45,238.52523,-43.62126,,,,,,,,,,0.00,,0.00,,,D,
SN 2004ae,04 28 17.89,-36 18 55.0,II,2004-02-18,23.30,D,V,0.4800,,,,A042817-3618,04 28 17,-36 18 55,238.46423,-43.58120,,,,,,,,,,,,,,,D,
SN 1969A,03 36 45.00,-36 15 22.0,,1969-01-08,17.00,D,,,1423,,?,NGC1369,03 36 45,-36 15 22,238.09988,-53.95887,G,S0/a,0.1,28,12,,,13.64,1.20,,,,,,D,
SN 2012R,14 21 14.21,-36 13 10.7,II P,2012-01-05,17.20,D,,,3724,,,E385-G12,14 21 16,-36 13 36,322.51765,23.21348,,SBc,5.0,52,138,,,14.47,1.12,16.40,W,25.00,,N,D,
SN 1983V,03 33 31.63,-36 08 55.0,Ic,1983-12-04,14.67,,B,,1662,Y,,NGC1365,03 33 36,-36 08 26,237.97172,-54.61359,,SBb,3.2,58,32,,,10.35,2.04,57.00,W,30.00,,S,,
SN 2001du,03 33 29.15,-36 08 31.5,II P,2001-08-24,14.00,D,,,1662,Y,,NGC1365,03 33 36,-36 08 26,237.96123,-54.62227,,SBb,3.2,58,32,,,10.35,2.04,90.00,W,10.00,,S,D,
SN 1957C,03 33 36.00,-36 08 26.0,,1957-10,16.50,D,,,1662,Y,,NGC1365,03 33 36,-36 08 26,237.95648,-54.59933,G,SBb,3.2,58,32,,,10.35,2.04,54.00,W,75.00,,N,D,
SN 2012fr,03 33 35.99,-36 07 37.7,Ia,2012-10-27,15.60,D,,,1662,Y,,NGC1365,03 33 36,-36 08 26,237.93336,-54.60008,,SBb,3.2,58,32,,,10.35,2.04,3.00,W,52.00,,N,D,
SN 2009dt,22 10 09.27,-36 05 42.6,Ic,2009-04-28,17.20,D,R,,3016,,,IC5169,22 10 10,-36 05 19,7.96931,-54.77896,,S0/a,-1.2,65,22,,,13.80,1.40,9.20,W,23.80,,S,D,
SN 2015ao,01 50 53.56,-36 00 30.8,Ia pec,2015-10-06,17.70,D,,,5742,,,E354-G03,01 50 53,-36 00 47,251.71070,-74.56286,,E/S0,-2.9,47,171,,,14.31,1.21,11.50,E,15.40,,N,D,
SN 1993L,22 57 52.81,-35 51 27.0,Ia,1993-04-30,13.20,,V,,1925,,,IC5270,22 57 55,-35 51 29,5.94792,-64.37827,,SBc,5.8,85,103,,,12.91,1.51,40.00,W,15.00,,N,D,
SN 1999ao,06 27 26.37,-35 50 24.2,Ia,1999-03-03,18.20,D,V,,16200,,,A062726-3550,06 27 26,-35 50 24,243.83006,-20.02312,,,,,,,,,,2.30,W,0.90,,N,D,
SN 1982G,13 21 30.00,-35 48 00.0,,1982-04-16,18.00,D,,,15156,,?,A132130-3548,13 21 30,-35 48,309.74997,26.67345,G,,,,,,,,,3.00,E,14.00,,S,D,
SN 1998O,13 39 34.98,-35 46 32.5,,1998-01-27,20.90,D,V,,,,,A133934-3546,13 39 34,-35 46 32,313.78905,26.07898,,,,,,,,,,1.10,E,16.40,,N,D,
SN 2002bq,09 30 50.92,-35 42 06.0,,2002-03-09,16.10,D,,,2342,,,M-06-21-10,09 30 54,-35 41 18,263.44623,11.36395,,Sc,5.0,21,93,,,13.02,1.46,35.00,W,46.00,,S,D,
SN 2010hx,10 28 51.06,-35 36 22.3,Ia,2010-09-16,15.30,D,,,2792,,,NGC3258,10 28 54,-35 36 20,272.89362,18.81614,,E1,-5.0,,75,,,12.49,1.46,31.00,W,2.00,,S,D,
SN 2011iv,03 38 51.35,-35 35 32.0,Ia,2011-12-10,12.53,,B,,1929,Y,,NGC1404,03 38 52,-35 35 39,236.95166,-53.55674,,E1,-5.0,,163,,,10.97,1.52,7.00,W,8.00,,N,,
SN 2006th,23 29 00.97,-08 54 04.2,II,2006-11-28,20.50,,R,0.1400,,,,A232900-0854,23 29 00,-08 54 04,72.17083,-63.32585,,,,,,,,,,,,,,,D,
SN 2007on,03 38 50.90,-35 34 30.0,Ia,2007-11-05,14.90,D,R,,1929,Y,,NGC1404,03 38 52,-35 35 39,236.92274,-53.55870,,E1,-5.0,,163,,,10.97,1.52,12.00,W,68.00,,N,D,
SN 1981I,02 57 24.00,-35 34 06.0,,1981-08-10,15.00,D,,,7424,,,E356-G20,02 57 24,-35 34 06,238.29271,-61.95192,G,Sab,2.0,52,40,,,14.51,1.14,14.00,E,7.00,,S,D,
SN 2009nb,10 28 04.68,-35 30 02.2,II P,2009-12-25,18.30,D,,,,,,A102804-3530,10 28 04,-35 30 02,272.69355,18.81802,,,,,,,,,,4.60,E,2.30,,N,D,
SN 1993ag,10 03 35.00,-35 27 47.6,Ia,1993-11-25,18.30,,B,,14700,,,A100335-3527,10 03 35,-35 27 47,268.43498,15.92919,,E/S0,,,,,,,,5.00,W,6.00,,S,,
SN 1998P,13 37 17.63,-35 27 32.6,,1998-01-27,20.10,D,V,,,,,A133717-3527,13 37 17,-35 27 32,313.35228,26.48312,,,,,,,,,,2.30,E,2.50,,N,D,
SN 1996S,11 25 11.16,-35 26 29.1,II,1996-03-15,22.50,D,R,0.1100,,,,A112511-3526,11 25 11,-35 26 29,283.76789,24.20008,,,,,,,,,,3.50,W,1.30,,N,D,
SN 2009kl,10 07 56.75,-35 13 59.3,II P,2009-10-23,16.80,D,,,4425,,,IC2548,10 07 55,-35 13 46,269.01990,16.65656,,SBb,2.8,27,65,,,13.97,1.29,22.00,E,13.00,,S,D,
SN 2008ik,03 36 09.54,-35 13 00.7,Ic,2008-12-17,17.60,D,R,,19390,,,A033609-3513,03 36 09,-35 13 00,236.33845,-54.11527,,,,,,,,,,2.00,W,1.30,,N,D,
SN 1992aj,23 47 48.00,-35 11 00.0,II,1992-07-05,17.00,D,,,,,,A234748-3511,23 47 48,-35 11,358.35876,-74.21127,G,S,,,,,,,,9.00,E,5.00,,N,D,
SN 1998cw,22 56 19.67,-35 09 59.9,Ia,1998-06-24,17.50,D,B,,,,,A225619-3509,22 56 19,-35 09 59,7.65015,-64.20006,,,,,,,,,,,,,,,D,
SN 1970N,01 04 19.00,-35 07 13.0,,1970-08-03,18.80,D,,,9966,,,NGC 365,01 04 19,-35 07 13,284.71950,-81.54762,G,SBbc,4.1,54,5,,,14.33,0.99,0.00,,17.00,,N,D,
SN 1992A,03 36 27.40,-34 57 31.6,Ia,1992-01-19,12.56,,B,,1845,,,NGC1380,03 36 27,-34 58 33,235.89646,-54.05954,,S0,-1.9,61,7,,,10.87,1.68,3.00,W,62.00,,N,,
SN 2010bt,21 48 20.22,-34 57 16.5,IIn,2010-04-17,15.90,D,,,4850,,,NGC7130,21 48 19,-34 57 05,9.93830,-50.35492,,Sa pec,1.0,24,,,,12.93,1.18,9.00,W,14.00,,S,D,
SN 1982Q,02 32 12.00,-34 49 00.0,,1982-09-17,19.00,D,,,,,,A023212-3449,02 32 12,-34 49,238.79363,-67.14964,G,,,,,,,,,2.00,E,9.00,,S,D,
SN 2011fo,20 30 15.88,-34 48 32.5,II,2011-09-01,16.90,D,,,5762,,,E400-G33,20 30 15,-34 48 43,7.69639,-34.45243,,Sb,3.4,72,34,,,14.90,1.08,6.60,E,10.70,,N,D,
SN 2014cc,06 33 57.76,-34 48 27.6,Ia,2014-08-09,15.90,D,,,6872,,,NGC2255,06 33 59,-34 48 45,243.28947,-18.41828,,Sc:,4.5,61,152,,,14.13,1.18,10.00,W,17.00,,N,D,
SN 2008il,02 17 53.07,-34 47 53.4,II,2008-12-27,16.50,D,,,6314,,,E355-G04,02 17 55,-34 48 11,240.78022,-69.99744,,SBb,3.0,46,128,,,14.71,1.11,23.10,W,18.90,,N,D,
SN 1992bq,10 16 54.00,-34 45 00.0,,1992-12-20,17.00,D,,,,,,A101654-3445,10 16 54,-34 45,270.26059,18.13805,G,S,,,,,,,,15.00,E,1.00,,S,D,
SN 2013du,01 24 14.25,-34 43 36.4,II P,2013-06-23,18.50,D,,,6034,,,M-06-04-23,01 24 14,-34 43 35,262.18596,-79.65390,,SBab pec,2.2,39,,,,14.07,1.19,2.00,E,1.00,,S,D,
SN 2004eq,21 57 09.46,-34 34 51.3,Ia,2004-07-30,16.80,D,,,2603,,,E404-G12,21 57 07,-34 35 00,10.59841,-52.15779,,Sc:,4.8,37,140,,,12.97,1.36,23.10,E,4.30,,N,D,
SN 2010ma,00 48 55.35,-34 33 59.5,Ic,2010-12-19,,,,0.5500,,,,A004855-3433,00 48 55,-34 33 59,306.92474,-82.54221,,,,,,,,,,,,,,,D,
SN 2010ac,13 58 24.35,-34 30 55.4,Ic,2010-02-13,16.60,D,,,5133,,,IC4352,13 58 25,-34 31 02,318.29168,26.35104,,Sab:,2.0,66,88,,,13.56,1.25,9.50,W,6.60,,N,D,
SN 1993B,10 34 51.38,-34 26 30.0,Ia,1993-01-17,18.81,,B,,20880,,,A103451-3426,10 34 51,-34 26 30,273.32346,20.46042,,SBb,,,,,,,,1.00,E,5.40,,N,,
SN 2013fd,01 34 00.66,-34 23 40.4,II P,2013-08-27,18.50,D,,,3808,,,E353-G14,01 34 00,-34 23 15,254.03293,-78.33165,,Sab:,2.0,77,164,,,14.40,1.23,5.00,E,25.00,,S,D,
SN 2011hu,06 33 40.85,-34 16 26.7,Ia pec,2011-11-06,17.40,D,,,7544,,,E365-G29,06 33 42,-34 16 18,242.74219,-18.28317,,S0,-1.7,58,140,,,14.81,1.01,8.70,W,8.90,,S,D,
SN 2013E,10 00 05.52,-34 14 01.3,Ia,2013-01-04,14.80,D,,,2900,,,IC2532,10 00 05,-34 13 41,267.05265,16.44146,,SBa,1.1,36,38,,,13.96,1.20,2.00,E,19.00,,S,D,
SN 2010F,10 05 21.05,-34 13 21.0,II P,2010-01-13,14.80,D,,,2670,Y,,NGC3120,10 05 23,-34 13 12,267.93241,17.12868,,Sbc:,3.7,45,1,,,13.52,1.25,24.80,W,9.10,,S,D,
SN 1992bo,01 21 58.44,-34 12 43.5,Ia,1992-12-29,15.85,,B,,5575,,,E352-G57,01 22 02,-34 11 50,261.99621,-80.34777,,S0/a,-1.5,90,12,,,15.02,1.13,47.30,W,54.70,,S,,
SN 1999ca,10 05 22.92,-34 12 41.3,II,1999-04-27,17.00,D,R,,2670,Y,,NGC3120,10 05 23,-34 13 12,267.93059,17.14133,,Sbc:,3.7,45,1,,,13.52,1.25,0.00,,35.00,,N,D,
SN 1997cv,13 35 20.77,-34 12 11.6,?,1997-07-07,19.70,D,V,,7080,,,E383-G31,13 35 21,-34 12 19,313.18635,27.79272,,Sbc:,4.5,61,83,,,14.40,1.08,,,,,,D,
SN 2004ip,18 32 41.26,-34 11 26.7,II?,2004-09-13,18.70,D,K,,5542,,,IRAS18293-3413,18 32 41,-34 11 28,0.14862,-11.30773,,S?,,50,120,,,15.63,0.91,1.14,E,0.78,,N,D,
SN 2000ca,13 35 22.98,-34 09 37.0,Ia,2000-05-01,15.90,,B,,7200,,,E383-G32,13 35 23,-34 09 43,313.20411,27.83341,,Sbc:,4.5,46,108,,,15.17,0.94,0.60,E,4.70,,N,,
SN 2014X,12 10 40.22,-34 03 40.7,Ia,2014-03-01,16.80,D,,,6815,,,E379-G31,12 10 39,-34 03 26,293.37062,28.05243,,Sab,1.5,29,157,,,14.38,1.05,11.00,E,14.00,,S,D,
SN 2006ds,22 55 18.32,-33 55 17.5,II,2006-07-18,16.10,D,,,8726,,,PGC0070011,22 55 19,-33 55 14,10.55053,-64.18134,,Sa,1.2,36,39,,,15.93,0.75,5.40,W,3.60,,S,D,
SN 1994ah,02 56 37.72,-33 54 43.7,Ia,1994-10-13,18.00,D,,,6495,,,E356-G19,02 56 37,-33 54 46,234.81864,-62.31536,,Sa,1.0,90,74,,,15.55,1.06,12.40,E,2.50,,N,D,
SN 2011jo,00 08 34.57,-33 51 14.8,II P,2011-12-22,18.00,D,,,6818,,,NGC  10,00 08 34,-33 51 30,354.22793,-78.58808,,Sbc,3.6,60,25,,,13.28,1.38,2.00,E,16.00,,N,D,
SN 1997cz,13 37 09.39,-33 47 31.9,?,1997-07-19,20.50,D,V,,,,,A133709-3347,13 37 09,-33 47 31,313.69402,28.12233,,,,,,,,,,,,,,,D,
SN 2011gz,00 37 46.27,-33 39 51.4,Ia,2011-10-03,15.90,D,,,,,,A003746-3339,00 37 46,-33 39 51,326.35427,-82.83167,,,,,,,,,,0.10,W,0.30,,N,D,
SN 1959A,03 31 08.00,-33 37 44.0,,1959-01-06,16.00,D,,,1888,,,NGC1350,03 31 08,-33 37 44,233.61288,-55.16820,G,SBab,2.0,63,,,,11.15,1.75,22.00,E,70.00,,N,D,
SN 2011bj,20 52 24.51,-33 35 54.1,II P,2011-04-03,17.60,D,,,,,,A205224-3335,20 52 24,-33 35 54,10.21891,-38.73316,,,,,,,,,,8.90,W,12.50,,N,D,
SN 2012dw,21 22 35.28,-33 33 54.6,Ia,2012-07-23,17.50,D,,,15000,,,A212235-3333,21 22 35,-33 33 54,11.44278,-44.95120,,,,,,:,,,,8.80,W,2.50,,S,D,
SN 1980G,13 34 06.00,-33 30 00.0,,1980-06-13,18.00,D,,,,,,A133406-3330,13 34 06,-33 30,313.04937,28.53223,G,,,,,,,,,5.00,W,5.00,,N,D,
SN 2009fr,01 32 15.05,-33 29 49.6,II P,2009-06-01,16.10,D,R,,5072,,,NGC 597,01 32 15,-33 29 50,251.29882,-79.14026,,SBbc,4.1,24,,,,14.02,1.15,2.90,E,0.50,,N,D,
SN 1979F,02 39 48.00,-33 26 00.0,,1979-08-19,18.00,D,,,,,?,A023948-3326,02 39 48,-33 26,234.67540,-65.84841,G,,,,,,,,,0.00,,4.00,,N,D,
SN 2004cy,21 34 25.67,-33 23 13.7,,2004-04-05,15.60,D,,,7682,,,E403-G09,21 34 28,-33 23 07,12.05682,-47.38970,,Sa pec,1.0,73,99,,,15.30,1.15,25.70,W,6.10,,S,D,
SN 2010lv,13 19 42.89,-33 15 18.5,Ia,2010-12-31,17.30,D,,,21000,,,A131942-3315,13 19 42,-33 15 18,309.70559,29.24442,,,,,,,,,,1.20,E,4.90,,N,D,
SN 2009gj,00 30 28.56,-33 12 56.0,IIb,2009-06-20,15.90,D,,,1602,,,NGC 134,00 30 22,-33 14 39,338.30316,-82.41460,,Sbc,4.0,76,50,,,11.23,1.93,82.00,E,102.00,,N,D,
SN 1993O,13 31 07.87,-33 12 50.5,Ia,1993-05-26,17.79,,B,,15300,,,A133107-3312,13 31 07,-33 12 50,312.41328,28.92589,,E5/S01,,,,,,,,14.00,W,8.40,,N,,
SN 1998E,13 29 14.30,-33 10 38.0,IIn,1998-01-29,16.50,D,R,,2402,Y,,NGC5161,13 29 14,-33 10 30,311.97451,29.02994,,Sc:,5.0,67,77,,,12.06,1.76,3.00,E,8.00,,S,D,
SN 1974B,13 29 14.00,-33 10 30.0,,1974-01-28,14.50,D,,,2402,Y,,NGC5161,13 29 14,-33 10 30,311.97375,29.03230,G,Sc:,5.0,67,77,,,12.06,1.76,13.00,W,62.00,,N,D,
SN 2008br,09 55 07.67,-33 08 22.7,II,2008-04-07,18.40,D,,,3014,Y,,IC2522,09 55 09,-33 08 15,265.49495,16.62401,,SBc pec,5.3,44,0,,,13.06,1.44,17.00,W,9.00,,S,D,
SN 2008co,09 55 08.97,-33 08 05.7,,2008-05-26,17.10,D,,,3014,Y,,IC2522,09 55 09,-33 08 15,265.49538,16.63055,,SBc pec,5.3,44,0,,,13.06,1.44,1.00,E,8.00,,N,D,
SN 2009mu,09 51 57.75,-33 04 42.4,IIb,2009-12-21,18.20,D,,,2934,,,E374-G03,09 51 57,-33 04 25,264.92834,16.23963,,Scd:,5.5,70,154,,,14.09,1.34,4.00,E,17.60,,S,D,
SN 1990Y,03 37 22.64,-33 02 40.1,Ia*,1990-08-13,17.69,,B,,10800,Y,,A033723-3302,03 37 23,-33 02 35,232.64531,-53.85411,,E,,,,,,,,1.00,E,5.00,,S,,
SN 2010jd,03 37 22.20,-33 02 39.7,Ia,2010-09-20,17.40,D,,,10800,Y,,A033723-3302,03 37 23,-33 02 35,232.64504,-53.85564,,E,,,,,,,,5.10,W,4.50,,S,D,
SN 1998dd,13 47 33.95,-33 02 31.4,,1998-07-18,17.00,D,B,,,,,A134733-3302,13 47 33,-33 02 31,316.28743,28.36989,,S,,,,,,,,2.80,E,2.50,,N,D,
SN 2012bu,10 52 56.61,-32 56 07.1,II P,2012-01-16,18.40,D,,,3237,,,NGC3449,10 52 54,-32 55 39,275.99870,23.66609,,Sab:,2.0,73,148,,,12.98,1.52,37.20,E,27.70,,S,D,
SN 1981A,04 12 05.00,-32 52 28.0,II,1981-02-28,13.00,:,V,,1196,,,NGC1532,04 12 05,-32 52 28,233.16910,-46.58179,G,SBb,3.1,82,33,,,10.63,2.07,70.00,E,15.00,,N,:,
SN 2008ii,13 02 08.93,-32 47 36.5,Ia,2008-12-19,16.80,D,,,9346,,,E381-G50,13 02 07,-32 47 13,305.53170,30.02420,,SBbc pec,4.5,21,15,,,14.33,1.09,23.00,E,25.00,,S,D,
SN 1996bp,01 35 20.80,-32 46 51.0,,1996-08-11,18.00,D,,,10495,,,M-06-04-53,01 35 21,-32 46 34,246.31904,-78.94592,,S0:,-3.0,0,59,,,15.33,1.19,8.50,W,15.40,,S,D,
SN 2011ah,05 53 50.77,-32 44 44.2,Ia,2011-02-05,16.00,D,,,8097,,,E364-G12,05 53 52,-32 44 37,238.28649,-25.64395,,Sbc,3.8,41,119,,,14.06,1.16,15.60,W,7.20,,S,D,
SN 2010jr,05 19 34.47,-32 39 14.6,?,2010-11-12,16.20,D,,,3773,,,E362-G18,05 19 36,-32 39 28,236.01666,-32.57510,,SB0/a pec,-0.3,50,160,,,13.87,1.08,16.80,W,13.60,,N,D,
SN 2012hd,01 14 07.46,-32 39 07.7,Ia,2012-11-20,16.40,D,,,3552,,,IC1657,01 14 07,-32 39 03,262.63896,-82.60745,,SBbc:,3.7,76,170,,,13.20,1.37,5.00,E,3.00,,S,D,
SN 1971F,14 13 56.00,-32 36 29.0,,1971-03-23,17.30,D,,,11254,,,E446-G33,14 13 56,-32 36 29,322.40589,27.12505,G,Sb,3.0,67,48,,,15.85,0.95,44.00,W,6.00,,N,D,
SN 2006dr,03 17 14.19,-32 34 31.8,Ia,2006-07-17,16.10,D,,,4473,,,NGC1288,03 17 13,-32 34 33,231.69713,-58.07845,,Sc,4.6,34,178,,,12.78,1.36,12.00,E,2.00,,N,D,
SN 2008bk,23 57 50.42,-32 33 21.5,II P,2008-03-25,12.60,D,,,216,,,NGC7793,23 57 49,-32 35 24,4.65896,-77.18627,,Sd,7.0,47,98,,,9.63,1.97,9.20,E,126.40,,N,D,
SN 1980H,13 47 54.00,-32 32 00.0,,1980-06-13,18.00,D,,,,,,A134754-3232,13 47 54,-32 32,316.50781,28.84560,G,,,,,,,,,14.00,W,6.00,,N,D,
SN 2008ef,10 24 17.17,-32 29 12.6,,2008-07-05,18.00,D,,,2844,,,NGC3241,10 24 17,-32 28 56,270.20573,20.87355,,Sab:,2.0,46,123,,,13.06,1.35,2.00,E,15.00,,S,D,
SN 1990ak,13 24 54.87,-32 25 25.9,,1990-05-01,18.00,D,,,12236,,?,PGC0097745,13 24 55,-32 25 35,311.08096,29.91764,,E,,,141,,,15.72,0.92,0.80,W,10.80,,N,D,
SN 2001ba,11 38 01.76,-32 19 51.0,Ia,2001-05-04,16.44,,B,,8924,,,M-05-28-01,11 38 00,-32 19 31,285.39057,28.02816,,Sbc,3.7,42,105,,,14.09,1.12,15.80,E,21.80,,S,,
SN 1992ai,01 29 08.04,-32 16 30.0,Ia,1992-07-05,17.50,D,,,,,,A012908-3216,01 29 08,-32 16 30,247.36509,-80.33712,,S,,,,,,,,2.50,W,7.00,,S,D,
SN 2012dl,19 12 08.21,-32 07 37.0,Ia,2012-06-06,16.30,D,,,5849,,,E459-G06,19 12 09,-32 07 35,5.46362,-18.08756,,Sbc:,4.1,74,41,,,13.83,1.21,7.90,W,1.80,,S,D,
SN 2012ag,13 41 27.66,-32 00 01.0,Ia,2012-02-16,16.60,D,,,6612,,,M-05-32-65,13 41 27,-32 00 09,315.13464,29.68339,,IB,10.0,,114,,,14.86,0.92,8.10,E,8.10,,N,D,
SN 2009dl,12 08 07.21,-31 59 25.3,Ia,2009-04-15,18.20,D,,0.1429,,,,A120807-3159,12 08 07,-31 59 25,292.33007,29.98806,,,,,,,,,,1.60,W,6.50,,N,D,
SN 2011ei,20 34 22.62,-31 58 23.6,IIb,2011-07-25,18.00,D,,,2699,,,NGC6925,20 34 21,-31 58 51,11.28245,-34.69916,,Sbc,4.0,74,5,,,12.07,1.65,26.00,E,28.00,,N,D,
SN 1992T,13 43 00.00,-31 53 00.0,II,1992-04-09,18.00,D,,,,,,A134300-3153,13 43 00,-31 53,315.53119,29.72380,G,S,,,,,,,,4.00,E,6.00,,S,D,
SN 2009it,19 57 48.68,-31 48 35.4,Ia,2009-08-27,16.30,D,R,,5842,,,NGC6841,19 57 49,-31 48 38,9.17579,-27.15091,,E:,-4.3,,162,,,13.78,1.17,4.20,W,2.90,,N,D,
SN 2006di,01 13 46.85,-31 44 30.2,Ia,2006-06-24,16.10,D,,,5763,,,NGC 439,01 13 48,-31 44 50,257.75771,-83.29778,,E-SB0,-3.2,51,156,,,12.89,1.39,6.00,W,19.00,,N,D,
SN 1982J,13 39 42.00,-31 43 00.0,,1982-06-22,16.50,D,,,,,?,A133942-3143,13 39 42,-31 43,314.78528,30.04181,G,S,,,,,,,,32.00,W,1.00,,N,D,
SN 1972E,13 39 52.70,-31 40 09.0,Ia,1972-05-10,8.49,,B,,403,Y,,NGC5253,13 39 56,-31 38 24,314.83990,30.08003,,Sd,8.0,90,45,,,10.76,1.68,38.00,W,100.00,,S,,
SN 1895B,13 39 57.30,-31 38 06.0,Ia,1895-07-06,8.26,,B,,403,Y,,NGC5253,13 39 56,-31 38 24,314.86684,30.10987,,Sd,8.0,90,45,,,10.76,1.68,16.00,E,23.00,,N,,
SN 2003bj,13 18 29.10,-31 37 37.7,II,2003-02-27,15.10,D,,,3647,,,IC4219,13 18 30,-31 37 51,309.64098,30.89202,,SBb pec,3.0,27,107,,,13.60,1.03,9.30,W,13.70,,N,D,
SN 1998Q,13 32 46.38,-31 37 23.5,,1998-01-27,18.50,D,V,,,,,A133246-3137,13 32 46,-31 37 23,313.13548,30.42826,,,,,,,,,,0.10,E,1.50,,N,D,
SN 1995C,12 04 02.52,-31 36 02.3,Ia,1995-02-08,17.50,D,,,,,,A120402-3136,12 04 02,-31 36 02,291.25815,30.19446,,,,,,,,,,14.70,E,8.50,,S,D,
SN 2004ej,10 00 02.84,-31 33 25.5,II,2004-09-10,16.10,D,,,2849,Y,,NGC3095,10 00 06,-31 33 08,265.26446,18.50433,,Sc,5.0,55,126,,,12.35,1.54,38.00,W,15.00,,S,D,
SN 2008bp,10 00 01.57,-31 33 21.8,II P,2008-04-02,17.70,D,,,2849,Y,,NGC3095,10 00 06,-31 33 08,265.26010,18.50224,,Sc,5.0,55,126,,,12.35,1.54,54.40,W,11.80,,S,D,
SN 2010bo,15 56 22.57,-31 32 09.8,II,2010-04-10,15.80,D,,,5900,,,A155622-3132,15 56 22,-31 32 09,342.90224,16.63042,,,,,,,,,,5.90,W,3.40,,N,D,
SN 2003bg,04 10 59.42,-31 24 50.3,Ic,2003-03-19,14.20,,V,,1320,,,M-05-10-15,04 11 00,-31 24 29,231.01808,-46.63741,,SBc,5.0,42,26,,,13.92,1.22,16.30,W,24.60,,S,,
SN 1998Z,05 24 58.78,-31 21 38.1,Ia,1998-03-16,19.60,D,V,,,,,A052458-3121,05 24 58,-31 21 38,234.86980,-31.14776,,,,,,,,,,1.50,W,2.30,,S,D,
SN 2004S,06 45 43.50,-31 13 52.5,Ia,2004-02-03,14.45,,B,,2730,,,M-05-16-21,06 45 47,-31 13 49,240.78651,-14.79685,,Sc,5.0,65,2,,,14.20,1.12,47.20,W,2.50,,S,,
SN 2003jg,09 45 37.91,-31 11 21.0,Ib/c,2003-10-24,17.00,D,,,1090,Y,,NGC2997,09 45 39,-31 11 28,262.57494,16.76270,,Sc,5.0,41,110,,,10.06,1.95,11.00,W,6.00,,N,D,
SN 2008eh,09 45 48.16,-31 10 44.9,,2008-07-21,15.10,D,,,1090,Y,,NGC2997,09 45 39,-31 11 28,262.59610,16.79472,,Sc,5.0,41,110,,,10.06,1.95,123.00,E,34.00,,N,D,
SN 1998bs,13 26 31.51,-31 09 08.9,,1998-04-18,20.60,D,V,,,,,A132631-3109,13 26 31,-31 09 08,311.70081,31.12114,,,,,,,,,,0.10,E,0.50,,N,D,
SN 2012hy,13 01 23.41,-30 56 29.2,Ia,2012-11-11,16.50,D,,,4955,,,NGC4903,13 01 23,-30 56 06,305.44506,31.88174,,SBc,5.3,36,73,,,13.73,1.19,8.00,E,24.00,,S,D,
SN 2012eq,01 00 14.37,-30 48 30.9,Ia,2012-08-27,15.40,D,,,9651,,,E412-G01,01 00 14,-30 48 37,275.84515,-85.84689,,Sbc,4.1,34,60,,,14.65,0.97,9.80,E,6.30,,N,D,
SN 1958D,11 53 49.00,-30 46 21.0,,1958-04-15,19.50,D,,,16097,,,E440-G28,11 53 49,-30 46 21,288.56992,30.48720,G,Sb,2.5,65,177,,,15.36,0.99,6.00,W,13.00,,S,D,
SN 2010lr,00 02 35.50,-30 43 52.4,Ia,2010-12-30,18.00,D,,,18634,,,A000234-3044,00 02 34,-30 44 06,11.40723,-78.72901,,,,,,,,,,19.40,E,13.30,,N,D,
SN 1997df,04 09 13.80,-30 42 23.3,,1997-08-15,19.00,D,R,,,,,A040913-3042,04 09 13,-30 42 23,229.91956,-46.91435,,,,,,,,,,5.50,W,2.90,,N,D,
SN 1993H,13 52 50.34,-30 42 23.3,Ia,1993-03-20,16.99,,B,,7233,,,E445-G66,13 52 50,-30 42 40,318.22230,30.33567,,SBab,1.9,25,,,,14.70,1.06,1.00,E,12.30,,N,,
SN 1992an,13 37 48.00,-30 41 00.0,IIn,1992-07-26,18.00,D,,,15300,,,A133748-3041,13 37 48,-30 41,314.57838,31.13777,G,S,,,,,,,,6.50,E,5.50,,N,D,
SN 2009as,14 47 26.64,-30 39 34.5,Ia,2009-03-08,16.70,D,,,6767,Y,,E447-G37,14 47 27,-30 38 43,330.55745,25.91630,,Sa,1.3,51,29,,,14.71,1.05,0.40,W,51.60,,S,D,
SN 2001gg,00 45 20.83,-29 45 12.2,II,2001-11-21,23.70,D,V,0.6100,,,,A004520-2945,00 45 20,-29 45 12,329.59584,-87.05323,,,,,,,,,,0.00,,0.00,,,D,
